Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:38:42,22-06-2024 00:38:43,0.728s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:38:43,22-06-2024 00:38:43,0.103s,PASSED
,,,,,,,
Test Cases/TCs_W/TC3,Chrome 126.0.0.0,,,22-06-2024 00:38:43,22-06-2024 00:38:43,0.775s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:38:43,22-06-2024 00:38:43,0.672s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:38:43,22-06-2024 00:38:43,0.095s,PASSED
,,,,,,,
Test Cases/TCs_W/TC30,Chrome 126.0.0.0,,,22-06-2024 00:38:43,22-06-2024 00:38:44,0.827s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:38:43,22-06-2024 00:38:44,0.711s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:38:44,22-06-2024 00:38:44,0.106s,PASSED
,,,,,,,
Test Cases/TCs_W/TC4,Chrome 126.0.0.0,,,22-06-2024 00:38:44,22-06-2024 00:38:45,0.776s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:38:44,22-06-2024 00:38:45,0.669s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:38:45,22-06-2024 00:38:45,0.092s,PASSED
,,,,,,,
Test Cases/TCs_W/TC5,Chrome 126.0.0.0,,,22-06-2024 00:38:45,22-06-2024 00:38:46,0.859s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:38:45,22-06-2024 00:38:46,0.756s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:38:46,22-06-2024 00:38:46,0.095s,PASSED
,,,,,,,
Test Cases/TCs_W/TC6,Chrome 126.0.0.0,,,22-06-2024 00:38:46,22-06-2024 00:38:47,0.780s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:38:46,22-06-2024 00:38:47,0.676s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:38:47,22-06-2024 00:38:47,0.093s,PASSED
,,,,,,,
Test Cases/TCs_W/TC7,Chrome 126.0.0.0,,,22-06-2024 00:38:47,22-06-2024 00:38:47,0.810s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:38:47,22-06-2024 00:38:47,0.710s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:38:47,22-06-2024 00:38:47,0.093s,PASSED
,,,,,,,
Test Cases/TCs_W/TC8,Chrome 126.0.0.0,,,22-06-2024 00:38:47,22-06-2024 00:38:48,0.795s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:38:47,22-06-2024 00:38:48,0.696s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:38:48,22-06-2024 00:38:48,0.089s,PASSED
,,,,,,,
Test Cases/TCs_W/TC_O,Chrome 126.0.0.0,,,22-06-2024 00:38:48,22-06-2024 00:38:53,4.265s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:38:48,22-06-2024 00:38:49,0.740s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,22-06-2024 00:38:49,22-06-2024 00:38:52,3.382s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:38:52,22-06-2024 00:38:53,0.113s,PASSED
,,,,,,,
Test Cases/TCs_W/TC9,Chrome 126.0.0.0,,,22-06-2024 00:38:53,22-06-2024 00:38:53,0.923s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:38:53,22-06-2024 00:38:53,0.816s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:38:53,22-06-2024 00:38:53,0.094s,PASSED
