Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:07:21,22-06-2024 00:07:21,0.094s,PASSED
,,,,,,,
Test Cases/TCs_W/TC13,Chrome 126.0.0.0,,,22-06-2024 00:07:21,22-06-2024 00:07:22,0.866s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:07:21,22-06-2024 00:07:22,0.759s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:07:22,22-06-2024 00:07:22,0.095s,PASSED
,,,,,,,
Test Cases/TCs_W/TC14,Chrome 126.0.0.0,,,22-06-2024 00:07:22,22-06-2024 00:07:23,0.812s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:07:22,22-06-2024 00:07:23,0.709s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:07:23,22-06-2024 00:07:23,0.090s,PASSED
,,,,,,,
Test Cases/TCs_W/TC15,Chrome 126.0.0.0,,,22-06-2024 00:07:23,22-06-2024 00:07:24,0.791s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:07:23,22-06-2024 00:07:24,0.674s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:07:24,22-06-2024 00:07:24,0.103s,PASSED
