Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/TCs_W/TC27,Chrome 126.0.0.0,,,22-06-2024 00:10:28,22-06-2024 00:10:29,0.853s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:10:28,22-06-2024 00:10:29,0.754s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:10:29,22-06-2024 00:10:29,0.089s,PASSED
,,,,,,,
Test Cases/TCs_W/TC28,Chrome 126.0.0.0,,,22-06-2024 00:10:29,22-06-2024 00:10:30,0.851s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:10:29,22-06-2024 00:10:29,0.751s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:10:29,22-06-2024 00:10:30,0.089s,PASSED
,,,,,,,
Test Cases/TCs_W/TC29,Chrome 126.0.0.0,,,22-06-2024 00:10:30,22-06-2024 00:10:30,0.731s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:10:30,22-06-2024 00:10:30,0.635s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:10:30,22-06-2024 00:10:30,0.087s,PASSED
,,,,,,,
Test Cases/TCs_W/TC3,Chrome 126.0.0.0,,,22-06-2024 00:10:30,22-06-2024 00:10:31,0.707s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:10:30,22-06-2024 00:10:31,0.609s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:10:31,22-06-2024 00:10:31,0.088s,PASSED
,,,,,,,
Test Cases/TCs_W/TC30,Chrome 126.0.0.0,,,22-06-2024 00:10:31,22-06-2024 00:10:32,0.763s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:10:31,22-06-2024 00:10:32,0.668s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:10:32,22-06-2024 00:10:32,0.087s,PASSED
,,,,,,,
Test Cases/TCs_W/TC4,Chrome 126.0.0.0,,,22-06-2024 00:10:32,22-06-2024 00:10:32,0.751s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:10:32,22-06-2024 00:10:32,0.641s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:10:32,22-06-2024 00:10:32,0.094s,PASSED
,,,,,,,
Test Cases/TCs_W/TC5,Chrome 126.0.0.0,,,22-06-2024 00:10:32,22-06-2024 00:10:33,0.789s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:10:32,22-06-2024 00:10:33,0.690s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:10:33,22-06-2024 00:10:33,0.091s,PASSED
,,,,,,,
Test Cases/TCs_W/TC6,Chrome 126.0.0.0,,,22-06-2024 00:10:33,22-06-2024 00:10:34,0.806s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:10:33,22-06-2024 00:10:34,0.700s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:10:34,22-06-2024 00:10:34,0.097s,PASSED
,,,,,,,
Test Cases/TCs_W/TC7,Chrome 126.0.0.0,,,22-06-2024 00:10:34,22-06-2024 00:10:35,0.717s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:10:34,22-06-2024 00:10:35,0.618s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:10:35,22-06-2024 00:10:35,0.087s,PASSED
,,,,,,,
Test Cases/TCs_W/TC8,Chrome 126.0.0.0,,,22-06-2024 00:10:35,22-06-2024 00:10:36,0.779s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:10:35,22-06-2024 00:10:35,0.682s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:10:35,22-06-2024 00:10:36,0.092s,PASSED
,,,,,,,
Test Cases/TCs_W/TC_O,Chrome 126.0.0.0,,,22-06-2024 00:10:36,22-06-2024 00:10:40,4.378s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:10:36,22-06-2024 00:10:36,0.747s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,22-06-2024 00:10:36,22-06-2024 00:10:40,3.501s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:10:40,22-06-2024 00:10:40,0.102s,PASSED
,,,,,,,
Test Cases/TCs_W/TC9,Chrome 126.0.0.0,,,22-06-2024 00:10:40,22-06-2024 00:10:41,0.905s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 00:10:40,22-06-2024 00:10:41,0.763s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 00:10:41,22-06-2024 00:10:41,0.108s,PASSED
