Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:28:36,22-06-2024 11:28:36,0.084s,PASSED
,,,,,,,
Test Cases/TCs_W/TC2,Chrome 126.0.0.0,,,22-06-2024 11:28:36,22-06-2024 11:28:37,0.660s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:28:36,22-06-2024 11:28:37,0.563s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:28:37,22-06-2024 11:28:37,0.088s,PASSED
,,,,,,,
Test Cases/TCs_W/TC3,Chrome 126.0.0.0,,,22-06-2024 11:28:37,22-06-2024 11:28:37,0.669s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:28:37,22-06-2024 11:28:37,0.582s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:28:37,22-06-2024 11:28:37,0.082s,PASSED
,,,,,,,
Test Cases/TCs_W/TC7,Chrome 126.0.0.0,,,22-06-2024 11:28:37,22-06-2024 11:28:38,0.667s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:28:37,22-06-2024 11:28:38,0.574s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:28:38,22-06-2024 11:28:38,0.085s,PASSED
,,,,,,,
Test Cases/TCs_W/TC19,Chrome 126.0.0.0,,,22-06-2024 11:28:38,22-06-2024 11:28:39,0.681s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:28:38,22-06-2024 11:28:39,0.590s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:28:39,22-06-2024 11:28:39,0.083s,PASSED
,,,,,,,
Test Cases/TCs_W/TC29,Chrome 126.0.0.0,,,22-06-2024 11:28:39,22-06-2024 11:28:40,0.660s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:28:39,22-06-2024 11:28:39,0.572s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:28:39,22-06-2024 11:28:40,0.082s,PASSED
,,,,,,,
Test Cases/TCs_W/TC4,Chrome 126.0.0.0,,,22-06-2024 11:28:40,22-06-2024 11:28:40,0.667s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:28:40,22-06-2024 11:28:40,0.575s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:28:40,22-06-2024 11:28:40,0.087s,PASSED
,,,,,,,
Test Cases/TCs_W/TC28,Chrome 126.0.0.0,,,22-06-2024 11:28:40,22-06-2024 11:28:41,0.671s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:28:40,22-06-2024 11:28:41,0.571s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:28:41,22-06-2024 11:28:41,0.094s,PASSED
,,,,,,,
Test Cases/TCs_W/TC5,Chrome 126.0.0.0,,,22-06-2024 11:28:41,22-06-2024 11:28:42,0.689s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:28:41,22-06-2024 11:28:41,0.596s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:28:41,22-06-2024 11:28:42,0.086s,PASSED
,,,,,,,
Test Cases/TCs_W/TC18,Chrome 126.0.0.0,,,22-06-2024 11:28:42,22-06-2024 11:28:42,0.665s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:28:42,22-06-2024 11:28:42,0.574s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:28:42,22-06-2024 11:28:42,0.083s,PASSED
,,,,,,,
Test Cases/TCs_W/TC1,Chrome 126.0.0.0,,,22-06-2024 11:28:42,22-06-2024 11:28:43,0.717s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:28:42,22-06-2024 11:28:43,0.625s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:28:43,22-06-2024 11:28:43,0.086s,PASSED
,,,,,,,
Test Cases/TCs_W/TC13,Chrome 126.0.0.0,,,22-06-2024 11:28:43,22-06-2024 11:28:44,0.664s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:28:43,22-06-2024 11:28:44,0.575s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:28:44,22-06-2024 11:28:44,0.081s,PASSED
,,,,,,,
Test Cases/TCs_W/TC27,Chrome 126.0.0.0,,,22-06-2024 11:28:44,22-06-2024 11:28:44,0.679s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:28:44,22-06-2024 11:28:44,0.589s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:28:44,22-06-2024 11:28:44,0.084s,PASSED
,,,,,,,
Test Cases/TCs_W/TC23,Chrome 126.0.0.0,,,22-06-2024 11:28:44,22-06-2024 11:28:45,0.666s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:28:44,22-06-2024 11:28:45,0.576s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:28:45,22-06-2024 11:28:45,0.084s,PASSED
,,,,,,,
Test Cases/TCs_W/TC17,Chrome 126.0.0.0,,,22-06-2024 11:28:45,22-06-2024 11:28:46,0.669s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:28:45,22-06-2024 11:28:46,0.575s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:28:46,22-06-2024 11:28:46,0.088s,PASSED
,,,,,,,
Test Cases/TCs_W/TC22,Chrome 126.0.0.0,,,22-06-2024 11:28:46,22-06-2024 11:28:46,0.676s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:28:46,22-06-2024 11:28:46,0.585s,PASSED
