Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/TCs_W/TC8,Chrome 126.0.0.0,,,22-06-2024 11:42:06,22-06-2024 11:42:07,0.680s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:42:06,22-06-2024 11:42:07,0.594s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:42:07,22-06-2024 11:42:07,0.079s,PASSED
,,,,,,,
Test Cases/TCs_W/TC_O,Chrome 126.0.0.0,,,22-06-2024 11:42:07,22-06-2024 11:42:11,4.065s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:42:07,22-06-2024 11:42:07,0.603s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,22-06-2024 11:42:07,22-06-2024 11:42:11,3.347s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:42:11,22-06-2024 11:42:11,0.093s,PASSED
,,,,,,,
Test Cases/TCs_W/TC9,Chrome 126.0.0.0,,,22-06-2024 11:42:11,22-06-2024 11:42:12,0.723s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:42:11,22-06-2024 11:42:12,0.626s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:42:12,22-06-2024 11:42:12,0.088s,PASSED
