Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:36:43,22-06-2024 11:36:43,0.577s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:36:43,22-06-2024 11:36:43,0.088s,PASSED
,,,,,,,
Test Cases/TCs_W/TC5,Chrome 126.0.0.0,,,22-06-2024 11:36:43,22-06-2024 11:36:44,0.667s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:36:43,22-06-2024 11:36:44,0.572s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:36:44,22-06-2024 11:36:44,0.088s,PASSED
,,,,,,,
Test Cases/TCs_W/TC6,Chrome 126.0.0.0,,,22-06-2024 11:36:44,22-06-2024 11:36:45,0.702s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:36:44,22-06-2024 11:36:45,0.599s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:36:45,22-06-2024 11:36:45,0.093s,PASSED
,,,,,,,
Test Cases/TCs_W/TC7,Chrome 126.0.0.0,,,22-06-2024 11:36:45,22-06-2024 11:36:46,0.689s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:36:45,22-06-2024 11:36:45,0.596s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:36:45,22-06-2024 11:36:46,0.085s,PASSED
,,,,,,,
Test Cases/TCs_W/TC8,Chrome 126.0.0.0,,,22-06-2024 11:36:46,22-06-2024 11:36:46,0.685s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:36:46,22-06-2024 11:36:46,0.592s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:36:46,22-06-2024 11:36:46,0.086s,PASSED
,,,,,,,
Test Cases/TCs_W/TC_O,Chrome 126.0.0.0,,,22-06-2024 11:36:46,22-06-2024 11:36:50,4.124s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:36:46,22-06-2024 11:36:47,0.607s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,22-06-2024 11:36:47,22-06-2024 11:36:50,3.387s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:36:50,22-06-2024 11:36:50,0.108s,PASSED
,,,,,,,
Test Cases/TCs_W/TC9,Chrome 126.0.0.0,,,22-06-2024 11:36:50,22-06-2024 11:36:51,0.859s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,22-06-2024 11:36:50,22-06-2024 11:36:51,0.760s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,22-06-2024 11:36:51,22-06-2024 11:36:51,0.087s,PASSED
